year,country,sector,emissions
2016,Iceland,Land-Use Change and Forestry,0
2016,Iceland,Other Fuel Combustion,0
2016,Iceland,Total excluding LUCF,0.55
2016,Iceland,Total including LUCF,0.55
2016,Iceland,Waste,0.22
2016,India,Agriculture,491.01
2016,India,Energy,99.59
2016,India,Fugitive Emissions,53.47
2016,India,Industrial Processes,0.13
2016,India,Land-Use Change and Forestry,2.11
2016,India,Other Fuel Combustion,46.12
2016,India,Total excluding LUCF,657.69
2016,India,Total including LUCF,659.81
2016,India,Waste,66.96
2016,Indonesia,Agriculture,109.84
2016,Indonesia,Energy,38.17
2016,Indonesia,Fugitive Emissions,20.49
2016,Indonesia,Industrial Processes,2.61
2016,Indonesia,Land-Use Change and Forestry,13.6
2016,Indonesia,Other Fuel Combustion,17.68
2016,Indonesia,Total excluding LUCF,277.45
2016,Indonesia,Total including LUCF,291.05
2016,Indonesia,Waste,126.83
2016,Iran,Agriculture,17.64
2016,Iran,Energy,95.86
2016,Iran,Fugitive Emissions,92.65
2016,Iran,Industrial Processes,0.08
2016,Iran,Land-Use Change and Forestry,0
2016,Iran,Other Fuel Combustion,3.21
2016,Iran,Total excluding LUCF,143.25
2016,Iran,Total including LUCF,143.25
2016,Iran,Waste,29.67
2016,Iraq,Agriculture,3.54
2016,Iraq,Energy,2.08
2016,Iraq,Fugitive Emissions,1.61
2016,Iraq,Industrial Processes,0
2016,Iraq,Land-Use Change and Forestry,0
2016,Iraq,Other Fuel Combustion,0.47
2016,Iraq,Total excluding LUCF,15.84
2016,Iraq,Total including LUCF,15.84
2016,Iraq,Waste,10.23
2016,Ireland,Agriculture,15.45
2016,Ireland,Energy,0.23
2016,Ireland,Fugitive Emissions,0.04
2016,Ireland,Industrial Processes,0
2016,Ireland,Land-Use Change and Forestry,0
2016,Ireland,Other Fuel Combustion,0.19
2016,Ireland,Total excluding LUCF,16.49
2016,Ireland,Total including LUCF,16.49
2016,Ireland,Waste,0.82
2016,Israel,Agriculture,0.58
2016,Israel,Energy,3.38
2016,Israel,Fugitive Emissions,3.29
2016,Israel,Industrial Processes,0
2016,Israel,Land-Use Change and Forestry,0
2016,Israel,Other Fuel Combustion,0.09
2016,Israel,Total excluding LUCF,11.73
2016,Israel,Total including LUCF,11.73
2016,Israel,Waste,7.77
2016,Italy,Agriculture,20.82
2016,Italy,Energy,7.69
2016,Italy,Fugitive Emissions,4.76
2016,Italy,Industrial Processes,0.05
2016,Italy,Land-Use Change and Forestry,0
2016,Italy,Other Fuel Combustion,2.93
2016,Italy,Total excluding LUCF,44.68
2016,Italy,Total including LUCF,44.68
2016,Italy,Waste,16.12
2016,Jamaica,Agriculture,0.31
2016,Jamaica,Energy,0.05
2016,Jamaica,Fugitive Emissions,0
2016,Jamaica,Industrial Processes,0
2016,Jamaica,Land-Use Change and Forestry,0
2016,Jamaica,Other Fuel Combustion,0.05
2016,Jamaica,Total excluding LUCF,0.8
2016,Jamaica,Total including LUCF,0.8
2016,Jamaica,Waste,0.44
2016,Japan,Agriculture,14.12
2016,Japan,Energy,2.24
2016,Japan,Fugitive Emissions,0.79
2016,Japan,Industrial Processes,0.04
2016,Japan,Land-Use Change and Forestry,0
2016,Japan,Other Fuel Combustion,1.45
2016,Japan,Total excluding LUCF,21.44
2016,Japan,Total including LUCF,21.45
2016,Japan,Waste,5.04
2016,Jordan,Agriculture,0.65
2016,Jordan,Energy,0.33
2016,Jordan,Fugitive Emissions,0.26
2016,Jordan,Industrial Processes,0
2016,Jordan,Land-Use Change and Forestry,0
2016,Jordan,Other Fuel Combustion,0.07
2016,Jordan,Total excluding LUCF,6.05
2016,Jordan,Total including LUCF,6.05
2016,Jordan,Waste,5.07
2016,Kazakhstan,Agriculture,14.44
2016,Kazakhstan,Energy,20.48
2016,Kazakhstan,Fugitive Emissions,19.05
2016,Kazakhstan,Industrial Processes,0.01
2016,Kazakhstan,Land-Use Change and Forestry,0
2016,Kazakhstan,Other Fuel Combustion,1.43
2016,Kazakhstan,Total excluding LUCF,40.06
2016,Kazakhstan,Total including LUCF,40.06
2016,Kazakhstan,Waste,5.12
2016,Kenya,Agriculture,28.94
2016,Kenya,Energy,10.81
2016,Kenya,Fugitive Emissions,0.02
2016,Kenya,Industrial Processes,0
2016,Kenya,Land-Use Change and Forestry,0
2016,Kenya,Other Fuel Combustion,10.79
2016,Kenya,Total excluding LUCF,40.48
2016,Kenya,Total including LUCF,40.48
2016,Kenya,Waste,0.74
2016,Kiribati,Agriculture,0.01
2016,Kiribati,Energy,0
2016,Kiribati,Fugitive Emissions,0
2016,Kiribati,Industrial Processes,0
2016,Kiribati,Land-Use Change and Forestry,0
2016,Kiribati,Other Fuel Combustion,0
2016,Kiribati,Total excluding LUCF,0.02
2016,Kiribati,Total including LUCF,0.02
2016,Kiribati,Waste,0.02
2016,Kuwait,Agriculture,0.17
2016,Kuwait,Energy,3.63
2016,Kuwait,Fugitive Emissions,3.5
2016,Kuwait,Industrial Processes,0
2016,Kuwait,Land-Use Change and Forestry,0
2016,Kuwait,Other Fuel Combustion,0.13
2016,Kuwait,Total excluding LUCF,5.87
2016,Kuwait,Total including LUCF,5.87
2016,Kuwait,Waste,2.07
2016,Kyrgyz Republic,Agriculture,3.46
2016,Kyrgyz Republic,Energy,0.67
2016,Kyrgyz Republic,Fugitive Emissions,0.23
2016,Kyrgyz Republic,Industrial Processes,0
2016,Kyrgyz Republic,Land-Use Change and Forestry,0
2016,Kyrgyz Republic,Other Fuel Combustion,0.44
2016,Kyrgyz Republic,Total excluding LUCF,4.8
2016,Kyrgyz Republic,Total including LUCF,4.8
2016,Kyrgyz Republic,Waste,0.67
2016,Lao PDR,Agriculture,7.33
2016,Lao PDR,Energy,0.44
2016,Lao PDR,Fugitive Emissions,0.01
2016,Lao PDR,Industrial Processes,0
2016,Lao PDR,Land-Use Change and Forestry,1.23
2016,Lao PDR,Other Fuel Combustion,0.43
2016,Lao PDR,Total excluding LUCF,7.85
2016,Lao PDR,Total including LUCF,9.09
2016,Lao PDR,Waste,0.08
2016,Latvia,Agriculture,1.08
2016,Latvia,Energy,0.27
2016,Latvia,Fugitive Emissions,0.12
2016,Latvia,Industrial Processes,0
2016,Latvia,Land-Use Change and Forestry,0
2016,Latvia,Other Fuel Combustion,0.16
2016,Latvia,Total excluding LUCF,1.99
2016,Latvia,Total including LUCF,1.99
2016,Latvia,Waste,0.64
2016,Lebanon,Agriculture,0.24
2016,Lebanon,Energy,0.06
2016,Lebanon,Fugitive Emissions,0
2016,Lebanon,Industrial Processes,0
2016,Lebanon,Land-Use Change and Forestry,0
2016,Lebanon,Other Fuel Combustion,0.06
2016,Lebanon,Total excluding LUCF,3.1
2016,Lebanon,Total including LUCF,3.1
2016,Lebanon,Waste,2.8
2016,Lesotho,Agriculture,0.79
2016,Lesotho,Energy,1.25
2016,Lesotho,Fugitive Emissions,0
2016,Lesotho,Industrial Processes,0
2016,Lesotho,Land-Use Change and Forestry,0
2016,Lesotho,Other Fuel Combustion,1.25
2016,Lesotho,Total excluding LUCF,2.25
2016,Lesotho,Total including LUCF,2.25
2016,Lesotho,Waste,0.21
2016,Liberia,Agriculture,0.26
2016,Liberia,Energy,5.72
2016,Liberia,Fugitive Emissions,0
2016,Liberia,Industrial Processes,0
2016,Liberia,Land-Use Change and Forestry,0.03
2016,Liberia,Other Fuel Combustion,5.72
2016,Liberia,Total excluding LUCF,6.07
2016,Liberia,Total including LUCF,6.1
2016,Liberia,Waste,0.09
2016,Libya,Agriculture,1.62
2016,Libya,Energy,26.72
2016,Libya,Fugitive Emissions,26.41
2016,Libya,Industrial Processes,0
2016,Libya,Land-Use Change and Forestry,0
2016,Libya,Other Fuel Combustion,0.31
2016,Libya,Total excluding LUCF,29.89
2016,Libya,Total including LUCF,29.89
2016,Libya,Waste,1.55
2016,Liechtenstein,Agriculture,0.02
2016,Liechtenstein,Energy,0
2016,Liechtenstein,Fugitive Emissions,0
2016,Liechtenstein,Industrial Processes,0
2016,Liechtenstein,Other Fuel Combustion,0
2016,Liechtenstein,Total excluding LUCF,0.02
2016,Liechtenstein,Total including LUCF,0.02
2016,Liechtenstein,Waste,0
2016,Lithuania,Agriculture,1.92
2016,Lithuania,Energy,0.51
2016,Lithuania,Fugitive Emissions,0.3
2016,Lithuania,Industrial Processes,0
2016,Lithuania,Land-Use Change and Forestry,0
2016,Lithuania,Other Fuel Combustion,0.2
2016,Lithuania,Total excluding LUCF,3.32
2016,Lithuania,Total including LUCF,3.32
2016,Lithuania,Waste,0.89
2016,Luxembourg,Agriculture,0.44
2016,Luxembourg,Energy,0.05
2016,Luxembourg,Fugitive Emissions,0.03
2016,Luxembourg,Industrial Processes,0
2016,Luxembourg,Land-Use Change and Forestry,0
2016,Luxembourg,Other Fuel Combustion,0.02
2016,Luxembourg,Total excluding LUCF,0.55
2016,Luxembourg,Total including LUCF,0.55
2016,Luxembourg,Waste,0.06
2016,Madagascar,Agriculture,14.94
2016,Madagascar,Energy,2.23
2016,Madagascar,Fugitive Emissions,0
2016,Madagascar,Industrial Processes,0
2016,Madagascar,Land-Use Change and Forestry,0.35
2016,Madagascar,Other Fuel Combustion,2.23
2016,Madagascar,Total excluding LUCF,17.81
2016,Madagascar,Total including LUCF,18.16
2016,Madagascar,Waste,0.63
2016,Malawi,Agriculture,2.74
2016,Malawi,Energy,7.28
2016,Malawi,Fugitive Emissions,0.23
2016,Malawi,Industrial Processes,0.1
2016,Malawi,Land-Use Change and Forestry,0.31
2016,Malawi,Other Fuel Combustion,7.05
2016,Malawi,Total excluding LUCF,10.33
2016,Malawi,Total including LUCF,10.64
2016,Malawi,Waste,0.21
2016,Malaysia,Agriculture,4.8
2016,Malaysia,Energy,21.97
2016,Malaysia,Fugitive Emissions,19.16
2016,Malaysia,Industrial Processes,0
2016,Malaysia,Land-Use Change and Forestry,2.13
2016,Malaysia,Other Fuel Combustion,2.81
2016,Malaysia,Total excluding LUCF,46.25
2016,Malaysia,Total including LUCF,48.38
2016,Malaysia,Waste,19.48
2016,Maldives,Agriculture,0
2016,Maldives,Energy,0
2016,Maldives,Fugitive Emissions,0
2016,Maldives,Industrial Processes,0
2016,Maldives,Land-Use Change and Forestry,0
2016,Maldives,Other Fuel Combustion,0
2016,Maldives,Total excluding LUCF,0.12
2016,Maldives,Total including LUCF,0.12
2016,Maldives,Waste,0.12
2016,Mali,Agriculture,19.83
2016,Mali,Energy,1.81
2016,Mali,Fugitive Emissions,0
2016,Mali,Industrial Processes,0
2016,Mali,Land-Use Change and Forestry,0
2016,Mali,Other Fuel Combustion,1.81
2016,Mali,Total excluding LUCF,22.06
2016,Mali,Total including LUCF,22.06
2016,Mali,Waste,0.42
2016,Malta,Agriculture,0.06
2016,Malta,Energy,0
2016,Malta,Fugitive Emissions,0
2016,Malta,Industrial Processes,0
2016,Malta,Land-Use Change and Forestry,0
2016,Malta,Other Fuel Combustion,0
2016,Malta,Total excluding LUCF,0.22
2016,Malta,Total including LUCF,0.22
2016,Malta,Waste,0.15
2016,Marshall Islands,Agriculture,0
2016,Marshall Islands,Energy,0
2016,Marshall Islands,Fugitive Emissions,0
2016,Marshall Islands,Industrial Processes,0
2016,Marshall Islands,Land-Use Change and Forestry,0
2016,Marshall Islands,Other Fuel Combustion,0
2016,Marshall Islands,Total excluding LUCF,0.03
2016,Marshall Islands,Total including LUCF,0.03
2016,Marshall Islands,Waste,0.03
2016,Mauritania,Agriculture,6.56
2016,Mauritania,Energy,0.42
2016,Mauritania,Fugitive Emissions,0.23
2016,Mauritania,Industrial Processes,0
2016,Mauritania,Land-Use Change and Forestry,0
2016,Mauritania,Other Fuel Combustion,0.19
2016,Mauritania,Total excluding LUCF,7.04
2016,Mauritania,Total including LUCF,7.04
2016,Mauritania,Waste,0.06
2016,Mauritius,Agriculture,0.02
2016,Mauritius,Energy,0.02
2016,Mauritius,Fugitive Emissions,0
2016,Mauritius,Industrial Processes,0
2016,Mauritius,Land-Use Change and Forestry,0
2016,Mauritius,Other Fuel Combustion,0.02
2016,Mauritius,Total excluding LUCF,1.88
2016,Mauritius,Total including LUCF,1.88
2016,Mauritius,Waste,1.84
2016,Mexico,Agriculture,58.42
2016,Mexico,Energy,40.02
2016,Mexico,Fugitive Emissions,27.44
2016,Mexico,Industrial Processes,0.09
2016,Mexico,Land-Use Change and Forestry,0.6
2016,Mexico,Other Fuel Combustion,12.58
2016,Mexico,Total excluding LUCF,141.71
2016,Mexico,Total including LUCF,142.31
2016,Mexico,Waste,43.18
2016,Micronesia,Agriculture,0.05
2016,Micronesia,Energy,0
2016,Micronesia,Fugitive Emissions,0
2016,Micronesia,Industrial Processes,0
2016,Micronesia,Land-Use Change and Forestry,0
2016,Micronesia,Other Fuel Combustion,0
2016,Micronesia,Total excluding LUCF,0.06
2016,Micronesia,Total including LUCF,0.06
2016,Micronesia,Waste,0
2016,Moldova,Agriculture,0.73
2016,Moldova,Energy,0.88
2016,Moldova,Fugitive Emissions,0.74
2016,Moldova,Industrial Processes,0
2016,Moldova,Land-Use Change and Forestry,0
2016,Moldova,Other Fuel Combustion,0.14
2016,Moldova,Total excluding LUCF,3.37
2016,Moldova,Total including LUCF,3.37
2016,Moldova,Waste,1.75
2016,Mongolia,Agriculture,15
2016,Mongolia,Energy,1.81
2016,Mongolia,Fugitive Emissions,1.4
2016,Mongolia,Industrial Processes,0
2016,Mongolia,Land-Use Change and Forestry,0
2016,Mongolia,Other Fuel Combustion,0.41
2016,Mongolia,Total excluding LUCF,17.01
2016,Mongolia,Total including LUCF,17.01
2016,Mongolia,Waste,0.2
2016,Montenegro,Agriculture,0.31
2016,Montenegro,Energy,0.26
2016,Montenegro,Fugitive Emissions,0.19
2016,Montenegro,Industrial Processes,0
2016,Montenegro,Land-Use Change and Forestry,0
2016,Montenegro,Other Fuel Combustion,0.07
2016,Montenegro,Total excluding LUCF,0.83
2016,Montenegro,Total including LUCF,0.83
2016,Montenegro,Waste,0.26
2016,Morocco,Agriculture,7.32
2016,Morocco,Energy,6.13
2016,Morocco,Fugitive Emissions,3.06
2016,Morocco,Industrial Processes,0
2016,Morocco,Land-Use Change and Forestry,0
2016,Morocco,Other Fuel Combustion,3.07
2016,Morocco,Total excluding LUCF,17.2
2016,Morocco,Total including LUCF,17.2
2016,Morocco,Waste,3.74
2016,Mozambique,Agriculture,8.24
2016,Mozambique,Energy,3.9
2016,Mozambique,Fugitive Emissions,2.66
2016,Mozambique,Industrial Processes,0
2016,Mozambique,Land-Use Change and Forestry,11.03
2016,Mozambique,Other Fuel Combustion,1.23
2016,Mozambique,Total excluding LUCF,15.59
2016,Mozambique,Total including LUCF,26.62
2016,Mozambique,Waste,3.45
2016,Myanmar,Agriculture,59.83
2016,Myanmar,Energy,2.94
2016,Myanmar,Fugitive Emissions,0.22
2016,Myanmar,Industrial Processes,0
2016,Myanmar,Land-Use Change and Forestry,4.37
2016,Myanmar,Other Fuel Combustion,2.71
2016,Myanmar,Total excluding LUCF,67.01
2016,Myanmar,Total including LUCF,71.38
2016,Myanmar,Waste,4.24
2016,Namibia,Agriculture,4.2
2016,Namibia,Energy,0.34
2016,Namibia,Fugitive Emissions,0
2016,Namibia,Industrial Processes,0
2016,Namibia,Land-Use Change and Forestry,0
2016,Namibia,Other Fuel Combustion,0.34
2016,Namibia,Total excluding LUCF,4.97
2016,Namibia,Total including LUCF,4.97
2016,Namibia,Waste,0.43
2016,Nauru,Agriculture,0
2016,Nauru,Energy,0
2016,Nauru,Fugitive Emissions,0
2016,Nauru,Industrial Processes,0
2016,Nauru,Land-Use Change and Forestry,0
2016,Nauru,Other Fuel Combustion,0
2016,Nauru,Total excluding LUCF,0
2016,Nauru,Total including LUCF,0
2016,Nauru,Waste,0
2016,Nepal,Agriculture,19.19
2016,Nepal,Energy,10.1
2016,Nepal,Fugitive Emissions,0.01
2016,Nepal,Industrial Processes,0
2016,Nepal,Land-Use Change and Forestry,1.07
2016,Nepal,Other Fuel Combustion,10.09
2016,Nepal,Total excluding LUCF,29.72
2016,Nepal,Total including LUCF,30.79
2016,Nepal,Waste,0.43
2016,Netherlands,Agriculture,13.15
2016,Netherlands,Energy,2.21
2016,Netherlands,Fugitive Emissions,0.61
2016,Netherlands,Industrial Processes,0.43
2016,Netherlands,Land-Use Change and Forestry,0
2016,Netherlands,Other Fuel Combustion,1.6
2016,Netherlands,Total excluding LUCF,18.83
2016,Netherlands,Total including LUCF,18.83
2016,Netherlands,Waste,3.03
2016,New Zealand,Agriculture,28.08
2016,New Zealand,Energy,0.9
2016,New Zealand,Fugitive Emissions,0.77
2016,New Zealand,Industrial Processes,0.13
2016,New Zealand,Land-Use Change and Forestry,0
2016,New Zealand,Other Fuel Combustion,0.13
2016,New Zealand,Total excluding LUCF,32.81
2016,New Zealand,Total including LUCF,32.81
2016,New Zealand,Waste,3.71
2016,Nicaragua,Agriculture,7.88
2016,Nicaragua,Energy,0.88
2016,Nicaragua,Fugitive Emissions,0
2016,Nicaragua,Industrial Processes,0
2016,Nicaragua,Land-Use Change and Forestry,0.05
2016,Nicaragua,Other Fuel Combustion,0.88
2016,Nicaragua,Total excluding LUCF,9.68
2016,Nicaragua,Total including LUCF,9.73
2016,Nicaragua,Waste,0.92
2016,Niger,Agriculture,17.53
2016,Niger,Energy,4.65
2016,Niger,Fugitive Emissions,0.62
2016,Niger,Industrial Processes,0
2016,Niger,Land-Use Change and Forestry,0
2016,Niger,Other Fuel Combustion,4.03
2016,Niger,Total excluding LUCF,27.62
2016,Niger,Total including LUCF,27.62
2016,Niger,Waste,5.44
2016,Nigeria,Agriculture,46.16
2016,Nigeria,Energy,69.89
2016,Nigeria,Fugitive Emissions,39.86
2016,Nigeria,Industrial Processes,0
2016,Nigeria,Land-Use Change and Forestry,0.15
2016,Nigeria,Other Fuel Combustion,30.03
2016,Nigeria,Total excluding LUCF,126.91
2016,Nigeria,Total including LUCF,127.06
2016,Nigeria,Waste,10.85
2016,Norway,Agriculture,2.52
2016,Norway,Energy,1.35
2016,Norway,Fugitive Emissions,0.86
2016,Norway,Industrial Processes,0.02
2016,Norway,Land-Use Change and Forestry,0
2016,Norway,Other Fuel Combustion,0.49
2016,Norway,Total excluding LUCF,4.99
2016,Norway,Total including LUCF,4.99
2016,Norway,Waste,1.11
2016,Oman,Agriculture,1.04
2016,Oman,Energy,3.33
2016,Oman,Fugitive Emissions,3.16
2016,Oman,Industrial Processes,0
2016,Oman,Land-Use Change and Forestry,0
2016,Oman,Other Fuel Combustion,0.18
2016,Oman,Total excluding LUCF,5.34
2016,Oman,Total including LUCF,5.34
2016,Oman,Waste,0.96
2016,Pakistan,Agriculture,122.76
2016,Pakistan,Energy,15.84
2016,Pakistan,Fugitive Emissions,13.53
2016,Pakistan,Industrial Processes,0
2016,Pakistan,Land-Use Change and Forestry,0
2016,Pakistan,Other Fuel Combustion,2.31
2016,Pakistan,Total excluding LUCF,143.28
2016,Pakistan,Total including LUCF,143.28
2016,Pakistan,Waste,4.68
2016,Palau,Agriculture,0
2016,Palau,Energy,0
2016,Palau,Fugitive Emissions,0
2016,Palau,Industrial Processes,0
2016,Palau,Land-Use Change and Forestry,0
2016,Palau,Other Fuel Combustion,0
2016,Palau,Total excluding LUCF,0.02
2016,Palau,Total including LUCF,0.02
2016,Palau,Waste,0.02
2016,Panama,Agriculture,2.42
2016,Panama,Energy,0.53
2016,Panama,Fugitive Emissions,0
2016,Panama,Industrial Processes,0
2016,Panama,Land-Use Change and Forestry,0.01
2016,Panama,Other Fuel Combustion,0.53
2016,Panama,Total excluding LUCF,5.23
2016,Panama,Total including LUCF,5.24
2016,Panama,Waste,2.28
2016,Papua New Guinea,Agriculture,0.98
2016,Papua New Guinea,Energy,5.81
2016,Papua New Guinea,Fugitive Emissions,5.41
2016,Papua New Guinea,Industrial Processes,0
2016,Papua New Guinea,Land-Use Change and Forestry,0.02
2016,Papua New Guinea,Other Fuel Combustion,0.4
2016,Papua New Guinea,Total excluding LUCF,11.13
2016,Papua New Guinea,Total including LUCF,11.15
2016,Papua New Guinea,Waste,4.33
2016,Paraguay,Agriculture,21.3
2016,Paraguay,Energy,1.14
2016,Paraguay,Fugitive Emissions,0
2016,Paraguay,Industrial Processes,0
2016,Paraguay,Land-Use Change and Forestry,0.07
2016,Paraguay,Other Fuel Combustion,1.14
2016,Paraguay,Total excluding LUCF,29.4
2016,Paraguay,Total including LUCF,29.47
2016,Paraguay,Waste,6.96
2016,Peru,Agriculture,17.89
2016,Peru,Energy,3.1
2016,Peru,Fugitive Emissions,2.51
2016,Peru,Industrial Processes,0.02
2016,Peru,Land-Use Change and Forestry,0.06
2016,Peru,Other Fuel Combustion,0.59
2016,Peru,Total excluding LUCF,30.92
2016,Peru,Total including LUCF,30.97
2016,Peru,Waste,9.91
2016,Philippines,Agriculture,48.54
2016,Philippines,Energy,4.73
2016,Philippines,Fugitive Emissions,0.34
2016,Philippines,Industrial Processes,0.01
2016,Philippines,Land-Use Change and Forestry,0.05
2016,Philippines,Other Fuel Combustion,4.39
2016,Philippines,Total excluding LUCF,64.99
2016,Philippines,Total including LUCF,65.04
2016,Philippines,Waste,11.71
2016,Poland,Agriculture,13.98
2016,Poland,Energy,23.29
2016,Poland,Fugitive Emissions,19.47
2016,Poland,Industrial Processes,0.05
2016,Poland,Land-Use Change and Forestry,0
2016,Poland,Other Fuel Combustion,3.82
2016,Poland,Total excluding LUCF,46.8
